,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUW1_6881637001',2,25,11,0,0,1,0,10,1,352,100,27902,30340,29082,6,90,18,2,1,2,0,3,356,83,30856,30814,31222,0,0
EUW1_6879700330',0,18,14,0,1,1,0,11,0,331,76,28870,27435,35607,6,43,17,1,0,1,0,4,323,82,29134,27971,34308,0,0
EUW1_6879343077',5,24,16,1,0,0,0,7,1,375,90,28958,31682,42581,3,37,12,1,0,0,0,4,360,94,27001,30321,36750,1,0
EUW1_6879284094',2,52,11,1,0,2,0,9,1,339,52,26643,28839,36091,5,65,12,1,0,2,0,5,358,76,28157,30618,36569,0,0
EUW1_6876575140',2,26,13,0,0,1,0,13,0,315,90,27424,25889,33030,7,26,31,1,0,3,0,4,361,75,35471,32890,47824,0,0
EUW1_6876302739',3,28,17,0,0,2,0,5,1,361,90,29935,30032,31935,7,32,6,1,0,0,0,8,303,81,22791,25472,23851,1,0
EUW1_6876208156',6,30,12,0,0,0,0,11,0,345,82,26746,28383,30214,4,31,10,2,0,3,0,4,370,81,27799,29985,31814,1,0
EUW1_6875208577',4,74,11,2,0,0,0,12,0,314,94,26291,28124,28741,7,35,22,0,0,2,0,4,358,75,31998,32741,42484,1,0
EUW1_6874787797',9,348,15,1,0,0,0,7,1,384,76,30025,30144,33123,4,34,8,1,0,1,0,7,345,88,24916,27894,27210,1,0
EUW1_6873738693',7,35,17,0,0,1,0,12,0,356,72,30218,30551,35793,4,40,11,2,0,0,0,6,302,81,27038,27000,32507,1,0
EUW1_6872584427',4,44,14,2,0,0,0,4,1,380,110,27574,31372,27717,3,30,9,0,0,0,0,6,325,87,24533,27660,25880,1,0
EUW1_6872552430',6,30,26,2,1,2,0,7,1,366,96,34816,32378,43439,6,35,8,0,0,1,0,7,340,86,25875,27491,30350,1,0
EUW1_6871981004',3,37,9,0,0,0,0,7,1,357,91,25731,29565,31636,1,38,17,1,0,0,0,1,364,81,29825,30931,37477,0,0
EUW1_6871915474',3,26,10,1,1,1,0,5,1,364,103,27596,28917,26932,2,117,9,0,0,0,0,9,314,112,24634,28165,27762,1,0
EUW1_6871179799',5,28,27,1,1,3,0,13,0,401,84,36250,32506,45345,5,27,14,0,0,1,0,10,310,71,28271,26520,28178,1,0
EUW1_6883734838',1,23,12,0,0,0,0,10,1,313,98,27575,28859,26974,4,109,16,1,0,2,0,3,364,74,28866,29212,33540,0,0
EUW1_6883293068',8,32,13,0,0,0,0,17,1,298,82,26369,26955,30501,5,29,24,1,1,3,0,0,358,141,35322,33552,43565,0,0
EUW1_6883246788',7,34,23,2,0,1,0,7,0,335,78,32265,29238,41084,4,24,10,0,0,0,0,8,352,86,27004,27621,30071,1,0
EUW1_6883162714',5,21,7,0,0,0,0,7,0,371,65,25460,29283,28301,3,41,17,1,0,0,0,0,324,101,27763,30097,33778,0,0
EUW1_6883100804',3,29,25,1,0,1,0,9,0,349,76,33340,31152,43108,5,29,20,0,0,0,0,7,343,76,30199,29704,42208,1,0
EUW1_6883010598',11,33,26,0,0,1,0,14,0,342,68,33974,29711,41616,3,44,28,1,0,1,0,5,324,94,36639,30156,45161,0,0
EUW1_6882778368',6,34,23,1,0,2,0,10,1,351,88,33793,31585,45304,3,36,13,1,0,1,0,6,328,76,27688,27163,34469,1,0
EUW1_6882737351',3,29,14,0,0,2,0,14,0,329,80,30312,30119,29166,2,20,23,2,0,2,0,10,373,98,33094,33111,41426,0,0
EUW1_6882594929',3,21,15,0,0,0,0,12,0,326,80,29148,29223,38567,5,29,26,2,0,2,0,3,371,88,34486,32394,41200,0,0
EUW1_6882531951',4,67,17,2,0,1,0,9,1,345,106,29786,32207,33282,4,59,8,0,0,1,0,6,321,85,25076,29339,24598,1,0
EUW1_6882501689',1,24,17,0,0,1,0,15,1,311,71,29258,29018,37592,4,22,23,1,0,3,0,4,349,84,34079,31171,45958,0,0
EUW1_6882466295',7,41,18,1,0,1,0,10,1,320,94,30677,27994,42118,3,44,24,1,0,2,0,4,365,65,33046,30506,44589,0,0
EUW1_6882402435',7,31,11,1,1,1,0,4,0,355,84,26297,29181,30794,4,31,8,0,0,0,0,4,357,80,24701,27678,27214,1,0
EUW1_6882373251',8,44,18,0,1,1,0,6,0,350,80,31150,30304,31852,1,122,5,1,0,0,0,5,334,87,22940,25966,30095,1,0
EUW1_6883634964',6,30,14,1,1,3,0,5,1,394,116,31024,31331,33449,2,31,10,1,0,1,0,9,352,77,26534,28450,22717,1,0
EUW1_6883609305',1,145,13,0,0,0,0,16,1,333,80,27138,28720,32941,6,33,20,2,1,2,0,4,315,118,32243,31520,37467,0,0
EUW1_6883598586',4,27,16,1,0,1,0,10,1,385,96,29477,31977,33173,3,132,10,0,0,0,0,2,326,66,25649,27808,28336,1,0
EUW1_6877875140',1,27,11,1,0,0,0,10,0,358,87,26745,31072,32397,4,135,14,1,0,1,0,3,378,98,29113,31289,31215,1,0
EUW1_6873803191',7,126,12,2,1,2,0,6,1,412,110,30390,32369,30673,2,96,5,0,0,1,0,8,359,77,23304,28596,19945,1,0
EUW1_6873793565',4,131,7,0,0,2,0,10,0,376,70,26091,27994,26097,4,32,11,1,0,1,0,3,372,84,26862,30025,27697,1,0
EUW1_6872271170',10,31,12,1,1,0,0,4,0,337,126,27303,30347,25499,4,31,9,1,0,1,0,2,396,86,27136,30289,25188,0,0
EUW1_6872255823',2,39,10,0,0,0,0,11,0,365,79,24910,28454,31035,5,34,14,1,0,1,0,1,379,104,29118,30894,29134,0,0
EUW1_6872232576',2,69,14,0,0,0,0,11,0,294,62,26209,30050,28844,4,62,11,1,0,1,0,5,337,83,26398,26731,31640,0,0
EUW1_6872198113',5,36,19,2,0,1,0,15,0,368,80,29954,29290,39876,4,31,16,0,1,2,0,5,338,104,31190,31654,33577,1,0
EUW1_6872170591',6,31,12,2,0,0,0,10,0,395,95,27181,30318,29517,0,56,10,0,0,1,0,3,383,104,28397,30983,33704,0,0
EUW1_6871700079',7,32,11,0,0,0,0,8,0,365,70,26619,29208,26499,4,36,9,2,1,1,0,1,396,102,26646,29645,25681,0,0
EUW1_6871636305',6,23,12,0,0,1,0,5,1,327,86,27175,26526,35562,6,43,14,2,0,2,0,4,351,72,28714,28748,32748,1,0
EUW1_6871579473',5,30,15,2,0,1,0,3,1,366,83,29717,30788,33503,1,25,7,0,0,0,0,5,343,100,24823,28429,29767,0,0
EUW1_6871418513',5,41,6,0,0,0,0,9,1,378,78,25454,28923,28665,5,26,12,1,0,0,0,4,373,98,27100,30106,25881,0,0
EUW1_6871365674',8,140,10,2,0,1,0,6,1,378,96,27393,29358,28329,3,45,14,0,0,0,0,4,355,82,27215,29293,23690,0,0
EUW1_6870910800',0,30,11,0,0,3,0,8,1,352,84,28072,26735,22979,2,31,13,2,0,0,0,6,251,104,25398,23507,21286,1,0
EUW1_6870888788',3,30,5,1,0,0,0,10,0,365,76,23176,27822,33565,4,27,13,0,1,1,0,2,342,52,26831,29679,34853,1,0
EUW1_6882241403',5,37,12,0,0,0,0,9,0,335,82,27283,27340,40588,0,24,30,1,0,3,0,3,320,66,33953,31696,47838,0,0
EUW1_6882107011',1,42,21,2,0,2,0,11,1,377,115,31876,35011,36205,2,24,7,0,0,0,0,4,352,92,23932,28186,24535,1,0
EUW1_6882064737',3,32,13,0,1,1,0,6,1,392,132,30397,33718,29108,4,107,13,2,0,1,0,5,367,76,27540,31243,32764,0,0
EUW1_6880561957',2,27,5,0,0,0,0,8,0,375,108,25550,30682,29625,7,36,17,2,0,1,0,4,357,100,27751,30793,31380,0,0
EUW1_6880156719',5,29,12,0,0,0,0,7,0,393,74,28631,29968,31157,3,27,16,0,0,0,0,2,359,105,28500,30486,31162,0,0
EUW1_6879188674',4,65,13,0,0,0,0,9,0,302,88,27081,28572,37043,4,87,13,2,0,0,0,3,332,74,26091,26785,43004,0,0
EUW1_6876123783',2,29,5,1,0,0,0,6,1,374,80,24689,28165,28117,2,52,15,1,0,1,0,5,357,103,28452,30844,31123,1,0
EUW1_6874954832',0,20,14,0,0,0,0,17,0,248,60,25753,24865,30218,2,31,26,1,1,7,2,2,352,87,38434,30831,44722,0,0
EUW1_6874925642',6,62,15,1,1,0,0,4,1,316,67,26903,28267,32980,3,27,10,0,0,1,0,0,344,104,26755,29619,27539,1,0
EUW1_6874756260',3,25,24,0,1,2,0,7,0,360,104,34249,31022,44006,5,56,17,2,0,0,0,8,279,69,28631,25998,37970,1,0
EUW1_6873644175',2,44,16,0,0,0,0,13,1,330,93,28378,31326,35840,3,22,9,1,0,2,0,2,333,75,25934,28111,31853,1,0
EUW1_6873563183',0,30,10,0,0,0,0,12,0,325,106,24949,29545,35017,3,32,15,1,0,2,0,3,395,97,29966,32126,36074,0,0
EUW1_6873276078',5,27,22,0,1,3,0,7,0,317,102,32959,29781,41572,1,24,13,2,0,0,0,6,311,77,26229,26310,30020,1,0
EUW1_6873162437',5,38,15,0,0,2,0,9,1,315,102,28522,30605,33513,1,25,14,1,0,2,0,8,330,101,28890,29708,39506,0,0
EUW1_6872110040',2,104,12,1,1,0,0,6,1,346,94,25293,28965,29408,6,33,9,1,0,0,0,3,386,114,26650,31465,28476,0,0
EUW1_6869100979',2,28,6,0,0,0,0,12,0,355,110,24023,29061,27422,6,32,19,2,1,1,0,0,398,106,32149,33979,32650,0,0
EUW1_6868912527',5,28,11,0,0,0,0,12,1,350,87,27140,29431,28632,4,272,9,2,0,1,0,5,355,124,27456,29436,38107,0,0
EUW1_6868718590',4,35,12,0,0,2,0,11,1,369,100,29878,28890,34451,5,24,17,2,0,1,0,8,379,93,31703,31703,32038,1,0
EUW1_6882191782',6,99,12,1,0,1,0,4,1,379,74,28420,29108,26406,6,35,8,1,0,0,0,6,309,98,24455,26679,22838,1,0
EUW1_6882172478',5,30,21,1,0,4,0,8,0,381,96,33300,31894,46270,5,30,11,0,0,0,0,8,291,62,24040,24991,33517,1,0
EUW1_6878204303',2,25,19,1,0,3,0,7,1,373,110,33417,33995,41242,6,31,12,0,0,0,0,8,312,86,25289,28010,42974,1,0
EUW1_6878176523',7,48,16,1,0,0,0,10,1,333,94,27909,30452,31390,3,99,10,0,0,1,0,1,343,78,26398,28284,27194,1,0
EUW1_6877800412',3,32,15,0,1,0,0,11,0,336,96,27654,29907,34128,0,26,13,1,0,1,0,1,407,67,29796,29993,34910,1,0
EUW1_6876491809',3,27,15,0,0,0,0,6,0,380,108,33230,31290,34445,4,46,14,1,0,3,0,8,353,76,27972,29174,32146,1,0
EUW1_6875087524',3,21,11,0,0,0,0,12,1,338,89,27941,28491,32515,2,24,15,2,0,2,0,1,342,96,29008,29777,33824,0,0
EUW1_6875057204',2,33,17,0,0,1,0,5,0,377,89,31744,31315,37479,5,29,10,1,0,1,0,10,305,90,24932,27708,27151,0,0
EUW1_6875052791',4,25,8,1,0,0,0,15,1,321,84,25237,25435,30242,3,33,22,1,1,1,0,2,361,106,33855,32567,41045,0,0
EUW1_6875041956',4,41,18,1,0,1,0,10,1,342,70,29795,29476,32250,3,23,11,1,0,0,0,5,358,74,26047,27983,29114,1,0
EUW1_6875034887',0,18,7,0,0,0,0,17,0,287,40,21149,23440,20059,5,25,20,2,1,6,0,0,424,140,38028,35997,33936,0,0
EUW1_6873765088',7,32,16,2,0,5,0,7,1,370,128,33268,32564,33719,3,23,6,0,0,0,0,11,363,86,24431,28798,19714,1,0
EUW1_6873752297',5,33,11,1,0,0,0,13,0,353,102,27079,28914,26466,8,28,15,1,0,1,0,2,362,82,28685,30123,31188,0,0
EUW1_6873745394',3,29,21,2,0,1,0,7,0,331,78,32235,30559,41286,7,29,14,0,0,0,0,7,324,70,27866,27331,34691,0,0
EUW1_6872492045',2,140,21,1,1,1,0,10,1,393,112,32540,34033,36346,11,31,6,1,0,1,0,4,361,72,24941,27652,31315,1,0
EUW1_6872385470',3,25,13,0,0,0,0,8,0,339,67,26300,28878,27927,4,28,13,2,0,1,0,1,341,97,27369,30079,33730,0,0
EUW1_6872363342',4,27,16,2,0,2,0,4,1,392,81,30882,29937,39379,6,29,10,0,0,0,0,11,317,71,25314,28115,31782,0,0
EUW1_6871095954',6,116,19,1,0,2,0,14,0,381,82,32157,32388,33082,2,26,5,1,1,1,0,8,396,101,26463,30358,39658,1,0
EUW1_6871078704',3,24,8,1,0,1,0,5,1,395,84,25899,29994,23660,4,98,10,1,1,1,0,3,403,128,28216,33928,29442,0,0
EUW1_6883225152',3,29,15,1,0,0,0,15,0,281,71,26425,27516,38511,5,34,26,0,1,3,0,1,355,132,36116,34128,47886,0,0
EUW1_6882672585',4,237,17,2,0,1,0,13,0,381,85,31320,31779,40718,0,43,11,0,0,1,0,7,338,89,26786,28568,33976,0,0
EUW1_6882618985',6,30,16,1,0,1,0,12,0,335,85,29165,29941,35294,6,33,13,1,0,2,0,5,356,97,29389,30417,35181,0,0
EUW1_6881572750',6,28,15,2,1,0,0,9,0,350,100,28314,29252,38647,3,290,11,0,0,0,0,2,342,116,27842,29643,37507,1,0
EUW1_6881484465',6,36,8,0,0,1,0,14,1,364,104,27665,28116,31069,2,77,20,2,0,3,0,5,403,107,33226,31763,38505,0,0
EUW1_6881277434',3,31,8,0,0,0,0,16,0,291,105,25364,28291,29322,6,28,18,1,1,2,0,3,376,94,31024,29969,39049,0,0
EUW1_6881124664',4,32,10,1,0,0,0,10,1,386,82,26468,31162,29374,6,31,16,1,0,0,0,3,383,99,29557,31193,34252,1,0
EUW1_6880477477',4,27,16,1,0,2,0,6,0,412,62,30851,30628,28382,4,54,10,1,1,0,0,7,347,132,26798,31806,29915,1,0
EUW1_6880397173',6,24,12,0,0,3,0,8,0,405,114,30988,30986,27019,3,25,8,1,0,0,0,8,347,97,25183,26599,28080,1,0
EUW1_6880357591',4,25,14,0,1,0,0,6,1,416,104,29298,32117,31639,1,26,4,1,0,1,0,3,393,104,24425,28857,23797,1,0
EUW1_6880282482',2,26,6,0,0,0,0,8,0,362,82,24493,28325,33585,8,31,10,1,0,1,0,0,375,100,27414,30044,32274,0,0
EUW1_6880191026',3,30,11,2,0,1,0,7,1,361,80,27789,28234,34294,4,100,12,0,0,1,0,7,332,88,27384,29454,37084,0,0
EUW1_6879654087',10,34,7,1,0,0,0,6,1,368,100,25325,29364,29510,4,25,12,1,0,0,0,2,376,81,27250,30372,28472,0,0
EUW1_6879062186',6,32,9,0,0,0,0,5,1,329,98,26169,28242,23865,2,24,14,1,0,0,0,3,350,79,27120,29116,32371,0,0
EUW1_6878881759',5,27,13,0,0,0,0,14,0,361,84,28049,29881,34472,2,24,14,2,1,3,0,5,434,106,31931,31932,36856,1,0
EUW1_6878819349',6,28,8,0,0,1,0,8,0,375,101,26068,28194,26508,8,34,21,2,0,2,0,4,367,94,31380,33017,34704,0,0
EUW1_6871606432',5,29,17,0,0,1,0,5,1,319,76,29037,31056,39422,5,33,11,2,0,1,0,3,356,91,27318,29622,32249,1,0
EUW1_6866960647',2,18,15,0,0,0,0,7,1,356,93,28096,29716,32741,2,30,10,0,0,0,0,1,350,54,25173,26989,33734,1,0
EUW1_6866895124',0,23,11,0,0,1,0,7,0,390,84,29361,30543,35026,2,28,16,1,0,1,0,5,354,112,29768,31657,40017,1,0
EUW1_6866813657',4,38,12,1,0,0,0,9,1,323,83,25880,28736,41002,5,27,10,1,0,0,0,2,358,83,26583,29021,36335,1,0
EUW1_6866183598',5,25,17,0,0,1,0,7,1,385,113,31014,33652,31360,2,28,9,1,0,0,0,3,357,96,24210,28013,26619,1,0
EUW1_6863379851',1,34,15,0,0,0,0,12,0,309,68,29146,28385,31652,6,24,21,1,1,2,0,2,401,103,32865,33417,40281,0,0
EUW1_6863360971',7,31,32,0,0,3,0,6,1,404,133,37680,36693,49574,0,31,9,2,0,0,0,12,281,78,23094,26844,33416,1,0
EUW1_6863332648',0,23,13,0,0,0,0,14,0,337,68,26258,29443,32317,0,27,15,1,0,3,0,2,404,111,31302,32695,34790,0,0
EUW1_6863305903',2,23,14,0,0,1,0,8,1,420,116,31933,33355,34174,5,89,11,1,0,1,0,7,401,86,27824,32291,31372,1,0
EUW1_6862038927',2,29,5,2,0,1,0,9,1,384,93,25882,28406,28488,6,28,10,0,0,1,0,6,362,74,26842,30174,29431,0,0
EUW1_6862012852',2,25,20,1,0,0,0,12,0,299,101,30201,30299,40599,3,35,20,1,0,0,0,1,340,75,32069,30135,46375,0,0
EUW1_6861999092',5,22,16,0,0,3,0,14,1,323,100,30714,28582,32530,6,27,16,2,0,2,0,6,321,94,30463,30153,43165,0,0
EUW1_6861987060',5,35,9,2,0,1,0,7,1,359,95,26600,28459,26949,5,23,7,0,0,0,0,4,305,76,23503,26700,26851,1,0
EUW1_6861974632',4,30,14,1,0,1,0,14,0,327,95,28612,29414,28656,4,29,12,1,0,1,0,1,380,92,28407,29561,30365,1,0
EUW1_6861944549',1,25,13,0,0,1,0,12,0,337,83,29435,28581,25548,3,22,21,2,0,1,0,6,350,103,30714,30497,33250,0,0
EUW1_6882028201',6,33,14,0,0,0,0,8,0,389,100,28554,32319,30468,3,34,11,1,0,0,0,2,350,98,26815,28410,27200,1,0
EUW1_6878171901',2,39,9,0,0,1,0,9,1,385,90,27243,30387,28549,5,22,12,1,0,1,0,2,355,96,28011,30008,29301,1,0
EUW1_6875364600',6,38,9,1,0,0,0,11,1,348,92,24952,28095,31795,2,58,8,1,0,1,0,0,357,88,26297,28934,40076,0,0
EUW1_6875224771',5,31,4,0,0,0,0,11,0,350,102,23465,27495,21018,5,30,13,1,0,2,0,3,381,94,28984,31333,35067,0,0
EUW1_6875191912',4,24,16,2,0,2,0,10,1,361,91,29306,30401,34187,0,26,9,0,0,2,0,4,298,96,25500,27015,25180,0,0
EUW1_6872625586',0,21,15,0,0,0,0,17,1,264,85,27488,27209,25979,5,27,26,1,1,4,0,1,395,123,37484,34129,43875,0,0
EUW1_6883251638',5,30,12,1,0,0,0,10,0,353,101,26831,29583,32283,2,22,15,0,0,0,0,3,337,98,28918,30873,30397,0,0
EUW1_6881807208',2,27,7,1,0,0,0,10,0,308,91,24076,26929,28460,3,133,14,1,0,2,0,2,364,79,29223,28540,30425,1,0
EUW1_6881747203',5,31,5,0,0,0,0,10,0,366,74,23489,27122,21677,5,34,10,2,0,0,0,2,413,80,27266,32089,33395,0,0
EUW1_6876622657',5,27,12,2,0,1,0,10,1,363,99,27538,31936,27736,8,74,3,0,0,1,0,2,414,109,24795,29852,23953,1,0
EUW1_6875924321',3,29,15,0,0,1,0,13,0,349,74,29158,30327,37004,3,30,16,1,0,0,0,1,350,74,27483,29224,31629,1,0
EUW1_6875872004',7,34,16,2,1,0,0,5,1,338,90,28804,29665,31328,4,84,7,0,0,1,0,4,356,98,25203,29394,27926,1,0
EUW1_6875750799',6,242,20,1,0,2,0,4,1,369,97,32133,32871,42805,4,32,11,0,0,0,0,7,296,94,25106,27480,35703,1,0
EUW1_6875690857',6,29,13,1,0,1,0,11,0,340,75,26560,29301,30356,4,49,20,1,0,1,0,2,355,72,31144,29599,38048,0,0
EUW1_6875549994',3,33,9,0,0,0,0,7,1,373,90,27299,29749,25833,4,28,15,2,0,1,0,4,377,86,27170,30130,30755,1,0
EUW1_6875485170',5,27,18,2,1,0,0,6,1,369,80,29429,32535,34523,6,40,13,0,0,0,0,2,397,94,26768,30594,33991,0,0
EUW1_6875336635',3,24,5,1,0,0,0,6,0,372,104,24226,29094,27707,5,24,6,1,0,0,0,1,393,80,24189,29397,24064,1,0
EUW1_6875213042',4,29,13,1,0,0,0,16,0,300,86,26552,27959,37579,6,35,21,1,0,3,0,0,379,82,34243,30340,45489,0,0
EUW1_6874495554',2,23,11,0,1,1,0,4,1,378,80,27953,29454,34691,3,21,13,2,0,0,0,9,326,88,27331,28506,29090,1,0
EUW1_6874136231',3,25,5,0,0,0,0,8,0,366,69,23829,27999,24378,6,27,10,2,0,1,0,1,420,106,27752,31469,35562,0,0
EUW1_6874091376',4,40,9,0,0,0,0,11,1,362,94,25608,27820,28222,4,31,13,1,0,2,0,1,342,86,27708,27675,27861,1,0
EUW1_6874044146',4,26,17,1,0,1,0,14,1,360,92,29923,29636,37607,7,41,17,0,0,0,0,2,367,68,29589,30457,37621,0,0
EUW1_6874000911',8,32,19,0,0,0,0,5,1,337,82,28710,30995,48616,3,24,14,1,1,0,0,4,354,82,28740,29433,39759,0,0
EUW1_6873969851',4,63,19,2,0,0,0,12,1,274,98,29020,29768,36304,0,57,12,0,0,2,0,2,327,71,26406,26267,30829,1,0
EUW1_6883312610',5,265,25,1,0,1,0,7,0,323,84,31913,31468,47566,2,30,15,0,0,0,0,6,306,100,27494,29441,42767,1,0
EUW1_6882959344',1,58,11,1,0,0,0,11,1,357,98,27125,29512,30156,5,65,17,1,0,3,0,1,398,72,30961,31304,32949,0,0
EUW1_6882881351',2,24,15,1,0,1,0,12,1,334,94,29277,29851,37141,4,28,11,0,0,0,0,2,364,74,26483,28985,32712,0,0
EUW1_6882674331',9,59,10,0,0,0,0,9,1,379,91,26854,29012,25399,4,25,8,1,0,1,0,1,353,88,25043,26367,23510,1,0
EUW1_6882634282',6,32,13,1,0,1,0,9,1,391,92,28856,30894,30961,4,41,8,1,0,1,0,2,355,86,25184,29173,24592,1,0
EUW1_6882618830',9,32,20,0,0,2,0,6,0,394,94,32477,32399,35808,8,33,10,1,0,0,0,5,381,74,26252,28158,30612,1,0
EUW1_6882581968',6,25,15,0,0,3,0,4,1,376,78,31949,29493,34870,1,25,9,2,0,0,0,10,325,97,25656,28460,32625,1,0
EUW1_6882017330',5,33,17,0,0,0,0,10,1,362,81,29212,31444,34816,3,27,11,2,0,1,0,4,371,94,26692,29104,33248,1,0
EUW1_6881962034',4,31,19,2,0,1,0,5,1,366,84,30557,31685,35614,3,20,9,0,1,1,0,8,355,89,25793,28867,29075,1,0
EUW1_6880582813',3,31,10,0,0,0,0,8,1,365,108,27087,29970,31582,9,31,9,2,0,0,0,1,382,88,25731,29227,30663,0,0
EUW1_6880525422',3,82,11,0,0,0,0,8,0,356,97,26164,28794,33222,4,51,6,2,0,1,0,4,357,79,25690,27767,34080,0,0
EUW1_6880267108',5,29,13,0,0,1,0,6,1,388,88,29396,30514,30399,3,42,14,1,0,0,0,1,384,75,26980,30984,33170,0,0
EUW1_6880219862',4,82,13,0,0,1,0,6,1,348,57,28036,29610,31037,0,23,16,1,0,1,0,4,379,123,29861,32759,38485,0,0
EUW1_6879688212',1,27,19,1,0,0,0,15,1,329,69,29657,28986,40913,2,23,19,0,0,3,0,3,358,104,33896,32763,40517,1,0
EUW1_6879646695',5,33,15,0,0,1,0,8,1,412,97,30102,32026,35457,2,32,11,1,0,0,0,4,357,84,26846,30840,32022,1,0
EUW1_6878695132',3,65,9,2,0,0,0,10,0,398,99,25957,29814,26028,6,26,10,0,1,1,0,3,440,88,28627,30578,21314,0,0
EUW1_6878651387',2,25,10,0,0,0,0,9,1,369,86,26801,28972,28934,5,62,16,1,0,2,0,0,375,88,29117,30345,35858,0,0
EUW1_6861428419',6,26,16,1,0,2,0,7,0,399,106,31998,32341,36729,4,28,9,0,0,0,0,6,416,90,28008,30502,30700,1,0
EUW1_6861388355',3,29,19,2,0,0,0,14,1,323,87,30832,29333,36146,4,36,20,0,0,2,0,5,316,73,30730,30187,38252,1,0
EUW1_6861344266',3,29,11,1,1,1,0,8,0,376,96,28047,30900,24977,7,29,5,0,0,0,0,7,393,94,24981,29688,23708,1,0
EUW1_6861310679',1,66,9,2,0,0,0,7,0,397,87,25977,29905,30141,2,26,12,0,0,1,0,3,385,100,29136,31468,30562,0,0
EUW1_6861275900',6,32,16,1,0,5,0,4,1,396,93,35164,33121,42515,2,50,6,0,0,0,0,12,347,70,23240,26467,19629,1,0
EUW1_6861195960',3,33,20,1,1,1,0,10,1,309,97,31285,30818,48395,3,31,18,1,0,2,0,8,327,70,29761,29604,35727,1,0
EUW1_6861138199',3,202,11,2,0,1,0,12,1,389,74,27448,31700,31738,5,32,10,0,0,0,0,2,401,78,27367,30337,26272,1,0
EUW1_6861102420',5,35,16,2,0,1,0,14,1,356,92,31422,29006,40420,0,57,13,0,1,2,0,6,373,79,29662,28603,33188,1,0
EUW1_6861067105',8,28,5,0,0,0,0,3,1,387,66,24863,28647,18253,5,47,7,2,0,0,0,5,375,120,25792,30863,24595,1,0
EUW1_6861036178',2,26,23,0,0,1,0,12,1,329,87,32011,31252,44656,0,39,17,2,0,0,0,5,325,88,28656,29080,40525,1,0
EUW1_6861006553',3,29,18,0,1,3,0,7,1,343,101,32698,31209,39818,6,31,10,1,0,0,0,10,311,110,26274,29125,28100,0,0
EUW1_6860970103',2,24,21,2,0,0,0,6,1,360,102,32825,31739,41380,4,29,18,0,0,1,0,9,325,94,30046,31111,37044,1,0
EUW1_6860932410',2,34,13,0,0,3,0,13,1,374,110,31687,29056,44043,6,44,20,2,0,0,0,8,302,80,29390,28256,34688,0,0
EUW1_6860690040',4,25,21,0,1,1,0,9,1,351,84,31579,31865,34834,4,32,11,1,0,1,0,6,370,99,28750,29378,27682,1,0
EUW1_6860667398',2,31,16,2,0,0,0,13,0,324,90,29056,30548,36931,5,23,19,0,0,2,0,3,356,82,31980,30270,42396,0,0
EUW1_6860642454',7,34,21,0,1,3,0,6,1,381,78,34567,29643,33656,7,33,14,2,0,1,0,10,301,102,27107,28157,28693,1,0
EUW1_6860616153',2,26,14,0,0,0,0,16,0,335,78,28331,27616,41832,2,211,24,2,0,1,0,3,303,91,31850,30010,45479,0,0
EUW1_6860203501',2,31,19,1,1,1,0,6,1,355,99,32335,30881,37892,2,29,7,1,0,1,0,4,359,84,26801,28249,27214,0,0
EUW1_6882825128',5,28,15,0,0,0,0,13,1,322,90,26878,27927,40691,8,28,23,2,0,2,0,0,374,82,31916,32150,41236,0,0
EUW1_6882695803',4,30,10,0,0,1,0,11,0,345,104,27377,28655,31764,3,34,15,1,0,1,0,0,362,100,29716,29431,31574,0,0
EUW1_6881607865',2,78,18,1,0,0,0,8,1,368,82,29847,30745,40184,4,31,6,0,0,1,0,2,321,102,24311,27019,26090,1,0
EUW1_6880360164',0,21,17,1,0,4,0,7,1,388,80,32918,31908,37078,6,29,13,1,0,0,0,8,307,88,26679,27932,34350,1,0
EUW1_6880304813',3,39,15,0,0,0,0,13,0,303,85,27359,26855,37400,6,42,25,2,0,3,0,1,371,74,34712,30636,43137,0,0
EUW1_6880090400',1,30,17,1,1,1,0,11,1,371,103,31363,31002,35861,6,83,17,1,0,1,0,5,369,71,31194,29737,38535,1,0
EUW1_6878045889',7,31,8,1,1,0,0,9,0,345,77,24776,28173,31972,2,97,21,0,0,2,0,3,355,94,32262,32970,42690,0,0
EUW1_6868144823',7,28,12,0,0,0,0,8,1,347,88,26291,28913,37414,5,34,14,1,0,0,0,2,367,94,28461,33751,35806,0,0
EUW1_6867849184',5,28,16,1,0,1,0,9,1,337,89,30565,28492,41724,4,37,21,0,0,0,0,7,337,70,31381,30273,40024,1,0
EUW1_6867805094',5,55,15,0,0,1,0,8,1,347,72,28983,29346,38737,2,98,9,1,0,1,0,5,352,96,25427,27201,34330,1,0
EUW1_6866799540',1,19,10,0,0,1,0,11,1,349,54,29414,28890,28132,2,26,15,1,0,1,0,7,308,101,27943,29566,37221,0,0
EUW1_6866721677',7,39,21,1,1,1,0,7,0,367,78,32369,32663,42549,3,27,6,0,0,1,0,6,268,99,23020,25412,22227,1,0
EUW1_6866677168',4,35,13,1,0,0,0,11,0,298,80,26477,25925,34317,5,31,25,1,0,1,0,1,327,107,33666,31144,44330,0,0
EUW1_6865845717',4,24,18,0,0,3,0,14,0,304,87,31889,30367,45923,5,23,22,2,1,2,0,11,365,91,33477,30494,45107,0,0
